passenger_id,name,passenger_type,loyalty_level
P083043,Passenger_83043,VIP,0
P083044,Passenger_83044,NORMAL,1
P083045,Passenger_83045,UNACCOMPANIED_MINOR,4
P083046,Passenger_83046,UNACCOMPANIED_MINOR,3
P083047,Passenger_83047,VIP,2
P083048,Passenger_83048,VIP,3
P083049,Passenger_83049,LOYALTY,0
P083050,Passenger_83050,NORMAL,1
P083051,Passenger_83051,LOYALTY,0
P083052,Passenger_83052,NORMAL,3
P083053,Passenger_83053,NORMAL,2
P083054,Passenger_83054,UNACCOMPANIED_MINOR,2
P083055,Passenger_83055,NORMAL,3
P083056,Passenger_83056,VIP,3
P083057,Passenger_83057,UNACCOMPANIED_MINOR,1
P083058,Passenger_83058,LOYALTY,1
P083059,Passenger_83059,NORMAL,1
P083060,Passenger_83060,UNACCOMPANIED_MINOR,0
P083061,Passenger_83061,VIP,0
P083062,Passenger_83062,LOYALTY,3
P083063,Passenger_83063,UNACCOMPANIED_MINOR,0
P083064,Passenger_83064,UNACCOMPANIED_MINOR,3
P083065,Passenger_83065,VIP,4
P083066,Passenger_83066,VIP,2
P083067,Passenger_83067,NORMAL,0
P083068,Passenger_83068,LOYALTY,0
P083069,Passenger_83069,UNACCOMPANIED_MINOR,3
P083070,Passenger_83070,VIP,4
P083071,Passenger_83071,VIP,4
P083072,Passenger_83072,UNACCOMPANIED_MINOR,3
P083073,Passenger_83073,VIP,4
P083074,Passenger_83074,VIP,4
P083075,Passenger_83075,NORMAL,0
P083076,Passenger_83076,UNACCOMPANIED_MINOR,4
P083077,Passenger_83077,NORMAL,0
P083078,Passenger_83078,LOYALTY,0
P083079,Passenger_83079,VIP,1
P083080,Passenger_83080,NORMAL,2
P083081,Passenger_83081,UNACCOMPANIED_MINOR,0
P083082,Passenger_83082,LOYALTY,0
P083083,Passenger_83083,LOYALTY,3
P083084,Passenger_83084,NORMAL,2
P083085,Passenger_83085,NORMAL,1
P083086,Passenger_83086,VIP,4
P083087,Passenger_83087,NORMAL,0
P083088,Passenger_83088,NORMAL,2
P083089,Passenger_83089,NORMAL,2
P083090,Passenger_83090,LOYALTY,2
P083091,Passenger_83091,UNACCOMPANIED_MINOR,0
P083092,Passenger_83092,NORMAL,4
P083093,Passenger_83093,LOYALTY,2
P083094,Passenger_83094,LOYALTY,2
P083095,Passenger_83095,NORMAL,2
P083096,Passenger_83096,LOYALTY,3
P083097,Passenger_83097,VIP,1
P083098,Passenger_83098,UNACCOMPANIED_MINOR,4
P083099,Passenger_83099,VIP,3
P083100,Passenger_83100,UNACCOMPANIED_MINOR,4
P083101,Passenger_83101,LOYALTY,3
P083102,Passenger_83102,NORMAL,2
P083103,Passenger_83103,NORMAL,1
P083104,Passenger_83104,LOYALTY,0
P083105,Passenger_83105,NORMAL,4
P083106,Passenger_83106,LOYALTY,4
P083107,Passenger_83107,VIP,1
P083108,Passenger_83108,LOYALTY,3
P083109,Passenger_83109,LOYALTY,4
P083110,Passenger_83110,VIP,1
P083111,Passenger_83111,VIP,2
P083112,Passenger_83112,LOYALTY,0
P083113,Passenger_83113,VIP,1
P083114,Passenger_83114,UNACCOMPANIED_MINOR,0
P083115,Passenger_83115,VIP,1
P083116,Passenger_83116,NORMAL,4
P083117,Passenger_83117,VIP,1
P083118,Passenger_83118,VIP,0
P083119,Passenger_83119,LOYALTY,1
P083120,Passenger_83120,VIP,2
P083121,Passenger_83121,UNACCOMPANIED_MINOR,3
P083122,Passenger_83122,LOYALTY,3
P083123,Passenger_83123,UNACCOMPANIED_MINOR,4
P083124,Passenger_83124,NORMAL,2
P083125,Passenger_83125,LOYALTY,2
P083126,Passenger_83126,LOYALTY,3
P083127,Passenger_83127,NORMAL,1
P083128,Passenger_83128,NORMAL,4
P083129,Passenger_83129,UNACCOMPANIED_MINOR,1
P083130,Passenger_83130,VIP,3
P083131,Passenger_83131,LOYALTY,1
P083132,Passenger_83132,LOYALTY,2
P083133,Passenger_83133,UNACCOMPANIED_MINOR,4
P083134,Passenger_83134,LOYALTY,3
P083135,Passenger_83135,NORMAL,3
P083136,Passenger_83136,LOYALTY,0
P083137,Passenger_83137,VIP,0
P083138,Passenger_83138,NORMAL,3
P083139,Passenger_83139,UNACCOMPANIED_MINOR,1
P083140,Passenger_83140,UNACCOMPANIED_MINOR,0
P083141,Passenger_83141,LOYALTY,3
P083142,Passenger_83142,NORMAL,2
P083143,Passenger_83143,NORMAL,0
P083144,Passenger_83144,NORMAL,0
P083145,Passenger_83145,LOYALTY,4
P083146,Passenger_83146,LOYALTY,0
P083147,Passenger_83147,UNACCOMPANIED_MINOR,2
P083148,Passenger_83148,VIP,1
P083149,Passenger_83149,NORMAL,0
P083150,Passenger_83150,LOYALTY,2
P083151,Passenger_83151,LOYALTY,4
P083152,Passenger_83152,VIP,0
P083153,Passenger_83153,LOYALTY,0
P083154,Passenger_83154,LOYALTY,1
P083155,Passenger_83155,LOYALTY,0
P083156,Passenger_83156,NORMAL,1
P083157,Passenger_83157,VIP,2
P083158,Passenger_83158,UNACCOMPANIED_MINOR,4
P083159,Passenger_83159,VIP,1
P083160,Passenger_83160,VIP,0
P083161,Passenger_83161,UNACCOMPANIED_MINOR,1
P083162,Passenger_83162,UNACCOMPANIED_MINOR,1
P083163,Passenger_83163,LOYALTY,0
P083164,Passenger_83164,LOYALTY,3
P083165,Passenger_83165,LOYALTY,3
P083166,Passenger_83166,NORMAL,4
P083167,Passenger_83167,NORMAL,3
P083168,Passenger_83168,VIP,1
P083169,Passenger_83169,NORMAL,2
P083170,Passenger_83170,NORMAL,4
P083171,Passenger_83171,UNACCOMPANIED_MINOR,3
P083172,Passenger_83172,LOYALTY,0
P083173,Passenger_83173,UNACCOMPANIED_MINOR,3
P083174,Passenger_83174,LOYALTY,1
P083175,Passenger_83175,VIP,2
P083176,Passenger_83176,UNACCOMPANIED_MINOR,3
P083177,Passenger_83177,LOYALTY,2
P083178,Passenger_83178,UNACCOMPANIED_MINOR,0
P083179,Passenger_83179,UNACCOMPANIED_MINOR,1
P083180,Passenger_83180,LOYALTY,1
P083181,Passenger_83181,NORMAL,0
P083182,Passenger_83182,UNACCOMPANIED_MINOR,3
P083183,Passenger_83183,VIP,1
P083184,Passenger_83184,NORMAL,2
P083185,Passenger_83185,UNACCOMPANIED_MINOR,0
P083186,Passenger_83186,VIP,4
P083187,Passenger_83187,VIP,4
P083188,Passenger_83188,LOYALTY,3
P083189,Passenger_83189,NORMAL,2
P083190,Passenger_83190,NORMAL,0
P083191,Passenger_83191,LOYALTY,3
P083192,Passenger_83192,UNACCOMPANIED_MINOR,3
P083193,Passenger_83193,UNACCOMPANIED_MINOR,0
P083194,Passenger_83194,VIP,3
P083195,Passenger_83195,VIP,3
P083196,Passenger_83196,VIP,1
P083197,Passenger_83197,VIP,4
P083198,Passenger_83198,LOYALTY,2
P083199,Passenger_83199,UNACCOMPANIED_MINOR,4
P083200,Passenger_83200,VIP,0
P083201,Passenger_83201,NORMAL,4
P083202,Passenger_83202,VIP,4
P083203,Passenger_83203,VIP,4
P083204,Passenger_83204,UNACCOMPANIED_MINOR,1
P083205,Passenger_83205,VIP,4
P083206,Passenger_83206,LOYALTY,4
P083207,Passenger_83207,UNACCOMPANIED_MINOR,4
P083208,Passenger_83208,UNACCOMPANIED_MINOR,0
P083209,Passenger_83209,VIP,2
P083210,Passenger_83210,LOYALTY,4
P083211,Passenger_83211,UNACCOMPANIED_MINOR,1
P083212,Passenger_83212,NORMAL,0
P083213,Passenger_83213,VIP,3
P083214,Passenger_83214,UNACCOMPANIED_MINOR,3
P083215,Passenger_83215,VIP,1
P083216,Passenger_83216,NORMAL,0
P083217,Passenger_83217,VIP,3
P083218,Passenger_83218,VIP,2
P083219,Passenger_83219,LOYALTY,0
P083220,Passenger_83220,LOYALTY,4
P083221,Passenger_83221,NORMAL,2
P083222,Passenger_83222,LOYALTY,2
P083223,Passenger_83223,UNACCOMPANIED_MINOR,2
P083224,Passenger_83224,LOYALTY,1
P083225,Passenger_83225,UNACCOMPANIED_MINOR,1
P083226,Passenger_83226,NORMAL,3
P083227,Passenger_83227,NORMAL,3
P083228,Passenger_83228,VIP,3
P083229,Passenger_83229,UNACCOMPANIED_MINOR,1
P083230,Passenger_83230,VIP,0
P083231,Passenger_83231,VIP,4
P083232,Passenger_83232,VIP,4
P083233,Passenger_83233,UNACCOMPANIED_MINOR,0
P083234,Passenger_83234,LOYALTY,1
P083235,Passenger_83235,UNACCOMPANIED_MINOR,4
P083236,Passenger_83236,LOYALTY,2
P083237,Passenger_83237,UNACCOMPANIED_MINOR,2
P083238,Passenger_83238,NORMAL,3
P083239,Passenger_83239,NORMAL,3
P083240,Passenger_83240,LOYALTY,2
P083241,Passenger_83241,VIP,0
P083242,Passenger_83242,VIP,2
P083243,Passenger_83243,VIP,0
P083244,Passenger_83244,VIP,2
P083245,Passenger_83245,UNACCOMPANIED_MINOR,0
P083246,Passenger_83246,NORMAL,1
P083247,Passenger_83247,UNACCOMPANIED_MINOR,1
P083248,Passenger_83248,UNACCOMPANIED_MINOR,1
P083249,Passenger_83249,UNACCOMPANIED_MINOR,1
P083250,Passenger_83250,LOYALTY,0
P083251,Passenger_83251,NORMAL,2
P083252,Passenger_83252,LOYALTY,0
P083253,Passenger_83253,VIP,1
P083254,Passenger_83254,NORMAL,4
P083255,Passenger_83255,LOYALTY,3
P083256,Passenger_83256,LOYALTY,0
P083257,Passenger_83257,UNACCOMPANIED_MINOR,1
P083258,Passenger_83258,LOYALTY,4
P083259,Passenger_83259,LOYALTY,3
P083260,Passenger_83260,VIP,0
P083261,Passenger_83261,VIP,3
P083262,Passenger_83262,LOYALTY,2
P083263,Passenger_83263,LOYALTY,3
P083264,Passenger_83264,LOYALTY,0
P083265,Passenger_83265,UNACCOMPANIED_MINOR,4
P083266,Passenger_83266,UNACCOMPANIED_MINOR,3
P083267,Passenger_83267,UNACCOMPANIED_MINOR,3
P083268,Passenger_83268,VIP,0
P083269,Passenger_83269,NORMAL,2
P083270,Passenger_83270,UNACCOMPANIED_MINOR,3
P083271,Passenger_83271,UNACCOMPANIED_MINOR,2
P083272,Passenger_83272,LOYALTY,4
P083273,Passenger_83273,UNACCOMPANIED_MINOR,4
P083274,Passenger_83274,NORMAL,1
P083275,Passenger_83275,VIP,2
P083276,Passenger_83276,UNACCOMPANIED_MINOR,2
P083277,Passenger_83277,VIP,3
P083278,Passenger_83278,UNACCOMPANIED_MINOR,0
P083279,Passenger_83279,VIP,0
P083280,Passenger_83280,VIP,4
P083281,Passenger_83281,UNACCOMPANIED_MINOR,2
P083282,Passenger_83282,UNACCOMPANIED_MINOR,4
P083283,Passenger_83283,VIP,2
P083284,Passenger_83284,NORMAL,2
P083285,Passenger_83285,NORMAL,4
P083286,Passenger_83286,NORMAL,2
P083287,Passenger_83287,NORMAL,3
P083288,Passenger_83288,UNACCOMPANIED_MINOR,2
P083289,Passenger_83289,LOYALTY,1
P083290,Passenger_83290,VIP,2
P083291,Passenger_83291,NORMAL,0
P083292,Passenger_83292,NORMAL,1
P083293,Passenger_83293,LOYALTY,3
P083294,Passenger_83294,LOYALTY,2
P083295,Passenger_83295,UNACCOMPANIED_MINOR,4
P083296,Passenger_83296,VIP,4
P083297,Passenger_83297,VIP,1
P083298,Passenger_83298,LOYALTY,3
P083299,Passenger_83299,LOYALTY,2
P083300,Passenger_83300,LOYALTY,3
P083301,Passenger_83301,UNACCOMPANIED_MINOR,0
P083302,Passenger_83302,VIP,1
P083303,Passenger_83303,LOYALTY,0
P083304,Passenger_83304,NORMAL,1
P083305,Passenger_83305,VIP,4
P083306,Passenger_83306,VIP,3
P083307,Passenger_83307,NORMAL,3
P083308,Passenger_83308,NORMAL,3
P083309,Passenger_83309,VIP,0
P083310,Passenger_83310,VIP,2
P083311,Passenger_83311,LOYALTY,2
P083312,Passenger_83312,UNACCOMPANIED_MINOR,0
P083313,Passenger_83313,UNACCOMPANIED_MINOR,4
P083314,Passenger_83314,LOYALTY,2
P083315,Passenger_83315,NORMAL,4
P083316,Passenger_83316,NORMAL,3
P083317,Passenger_83317,NORMAL,0
P083318,Passenger_83318,NORMAL,3
P083319,Passenger_83319,LOYALTY,3
P083320,Passenger_83320,VIP,4
P083321,Passenger_83321,LOYALTY,2
P083322,Passenger_83322,NORMAL,0
P083323,Passenger_83323,LOYALTY,0
P083324,Passenger_83324,UNACCOMPANIED_MINOR,1
P083325,Passenger_83325,UNACCOMPANIED_MINOR,2
P083326,Passenger_83326,NORMAL,3
P083327,Passenger_83327,LOYALTY,2
P083328,Passenger_83328,UNACCOMPANIED_MINOR,4
P083329,Passenger_83329,VIP,0
P083330,Passenger_83330,NORMAL,3
P083331,Passenger_83331,LOYALTY,2
P083332,Passenger_83332,NORMAL,2
P083333,Passenger_83333,UNACCOMPANIED_MINOR,4
P083334,Passenger_83334,VIP,4
P083335,Passenger_83335,UNACCOMPANIED_MINOR,3
P083336,Passenger_83336,NORMAL,3
P083337,Passenger_83337,VIP,1
P083338,Passenger_83338,LOYALTY,0
P083339,Passenger_83339,UNACCOMPANIED_MINOR,1
P083340,Passenger_83340,VIP,1
P083341,Passenger_83341,NORMAL,2
P083342,Passenger_83342,LOYALTY,2
P083343,Passenger_83343,NORMAL,3
P083344,Passenger_83344,NORMAL,2
P083345,Passenger_83345,LOYALTY,2
P083346,Passenger_83346,VIP,0
P083347,Passenger_83347,VIP,2
P083348,Passenger_83348,LOYALTY,4
P083349,Passenger_83349,LOYALTY,3
P083350,Passenger_83350,NORMAL,0
P083351,Passenger_83351,NORMAL,1
P083352,Passenger_83352,UNACCOMPANIED_MINOR,4
P083353,Passenger_83353,LOYALTY,4
P083354,Passenger_83354,UNACCOMPANIED_MINOR,1
P083355,Passenger_83355,LOYALTY,4
P083356,Passenger_83356,UNACCOMPANIED_MINOR,2
P083357,Passenger_83357,NORMAL,3
P083358,Passenger_83358,NORMAL,4
P083359,Passenger_83359,VIP,1
P083360,Passenger_83360,UNACCOMPANIED_MINOR,0
P083361,Passenger_83361,LOYALTY,2
P083362,Passenger_83362,UNACCOMPANIED_MINOR,2
P083363,Passenger_83363,NORMAL,2
P083364,Passenger_83364,VIP,4
P083365,Passenger_83365,UNACCOMPANIED_MINOR,1
P083366,Passenger_83366,NORMAL,0
P083367,Passenger_83367,LOYALTY,0
P083368,Passenger_83368,VIP,2
P083369,Passenger_83369,NORMAL,2
P083370,Passenger_83370,LOYALTY,4
P083371,Passenger_83371,UNACCOMPANIED_MINOR,0
P083372,Passenger_83372,LOYALTY,3
P083373,Passenger_83373,LOYALTY,1
P083374,Passenger_83374,LOYALTY,0
P083375,Passenger_83375,VIP,1
P083376,Passenger_83376,NORMAL,3
P083377,Passenger_83377,NORMAL,0
P083378,Passenger_83378,LOYALTY,1
P083379,Passenger_83379,UNACCOMPANIED_MINOR,2
P083380,Passenger_83380,UNACCOMPANIED_MINOR,0
P083381,Passenger_83381,NORMAL,3
P083382,Passenger_83382,UNACCOMPANIED_MINOR,1
P083383,Passenger_83383,LOYALTY,0
P083384,Passenger_83384,NORMAL,3
P083385,Passenger_83385,NORMAL,2
P083386,Passenger_83386,UNACCOMPANIED_MINOR,4
P083387,Passenger_83387,NORMAL,2
P083388,Passenger_83388,VIP,0
P083389,Passenger_83389,LOYALTY,0
P083390,Passenger_83390,VIP,4
P083391,Passenger_83391,NORMAL,4
P083392,Passenger_83392,UNACCOMPANIED_MINOR,1
P083393,Passenger_83393,VIP,4
P083394,Passenger_83394,VIP,4
P083395,Passenger_83395,VIP,4
P083396,Passenger_83396,UNACCOMPANIED_MINOR,2
P083397,Passenger_83397,UNACCOMPANIED_MINOR,1
P083398,Passenger_83398,NORMAL,4
P083399,Passenger_83399,UNACCOMPANIED_MINOR,1
P083400,Passenger_83400,VIP,4
P083401,Passenger_83401,NORMAL,1
P083402,Passenger_83402,UNACCOMPANIED_MINOR,1
P083403,Passenger_83403,LOYALTY,4
P083404,Passenger_83404,UNACCOMPANIED_MINOR,4
P083405,Passenger_83405,UNACCOMPANIED_MINOR,1
P083406,Passenger_83406,NORMAL,0
P083407,Passenger_83407,NORMAL,1
P083408,Passenger_83408,NORMAL,2
P083409,Passenger_83409,LOYALTY,3
P083410,Passenger_83410,LOYALTY,1
P083411,Passenger_83411,UNACCOMPANIED_MINOR,1
P083412,Passenger_83412,UNACCOMPANIED_MINOR,0
P083413,Passenger_83413,NORMAL,4
P083414,Passenger_83414,NORMAL,0
P083415,Passenger_83415,LOYALTY,0
P083416,Passenger_83416,LOYALTY,0
P083417,Passenger_83417,NORMAL,0
P083418,Passenger_83418,UNACCOMPANIED_MINOR,0
P083419,Passenger_83419,LOYALTY,1
P083420,Passenger_83420,NORMAL,3
P083421,Passenger_83421,NORMAL,0
P083422,Passenger_83422,NORMAL,0
P083423,Passenger_83423,LOYALTY,0
P083424,Passenger_83424,UNACCOMPANIED_MINOR,4
P083425,Passenger_83425,LOYALTY,4
P083426,Passenger_83426,UNACCOMPANIED_MINOR,1
P083427,Passenger_83427,LOYALTY,2
P083428,Passenger_83428,NORMAL,1
P083429,Passenger_83429,NORMAL,0
P083430,Passenger_83430,VIP,4
P083431,Passenger_83431,NORMAL,4
P083432,Passenger_83432,UNACCOMPANIED_MINOR,2
P083433,Passenger_83433,NORMAL,2
P083434,Passenger_83434,VIP,2
P083435,Passenger_83435,NORMAL,0
P083436,Passenger_83436,NORMAL,4
P083437,Passenger_83437,LOYALTY,3
P083438,Passenger_83438,UNACCOMPANIED_MINOR,3
P083439,Passenger_83439,VIP,2
P083440,Passenger_83440,LOYALTY,0
P083441,Passenger_83441,VIP,4
P083442,Passenger_83442,NORMAL,4
P083443,Passenger_83443,VIP,4
P083444,Passenger_83444,LOYALTY,2
P083445,Passenger_83445,NORMAL,3
P083446,Passenger_83446,LOYALTY,3
P083447,Passenger_83447,UNACCOMPANIED_MINOR,0
P083448,Passenger_83448,UNACCOMPANIED_MINOR,1
P083449,Passenger_83449,UNACCOMPANIED_MINOR,0
P083450,Passenger_83450,VIP,3
P083451,Passenger_83451,UNACCOMPANIED_MINOR,3
P083452,Passenger_83452,VIP,4
P083453,Passenger_83453,VIP,1
P083454,Passenger_83454,LOYALTY,4
P083455,Passenger_83455,NORMAL,1
P083456,Passenger_83456,NORMAL,2
P083457,Passenger_83457,LOYALTY,4
P083458,Passenger_83458,UNACCOMPANIED_MINOR,0
P083459,Passenger_83459,LOYALTY,0
P083460,Passenger_83460,LOYALTY,2
P083461,Passenger_83461,NORMAL,1
P083462,Passenger_83462,VIP,1
P083463,Passenger_83463,LOYALTY,4
P083464,Passenger_83464,LOYALTY,0
P083465,Passenger_83465,VIP,2
P083466,Passenger_83466,NORMAL,3
P083467,Passenger_83467,UNACCOMPANIED_MINOR,2
P083468,Passenger_83468,LOYALTY,4
P083469,Passenger_83469,UNACCOMPANIED_MINOR,1
P083470,Passenger_83470,UNACCOMPANIED_MINOR,0
P083471,Passenger_83471,LOYALTY,4
P083472,Passenger_83472,UNACCOMPANIED_MINOR,0
P083473,Passenger_83473,LOYALTY,0
P083474,Passenger_83474,VIP,1
P083475,Passenger_83475,VIP,3
P083476,Passenger_83476,VIP,1
P083477,Passenger_83477,VIP,1
P083478,Passenger_83478,NORMAL,4
P083479,Passenger_83479,VIP,1
P083480,Passenger_83480,LOYALTY,0
P083481,Passenger_83481,LOYALTY,2
P083482,Passenger_83482,LOYALTY,1
P083483,Passenger_83483,UNACCOMPANIED_MINOR,3
P083484,Passenger_83484,LOYALTY,0
P083485,Passenger_83485,NORMAL,0
P083486,Passenger_83486,NORMAL,2
P083487,Passenger_83487,NORMAL,1
P083488,Passenger_83488,NORMAL,0
P083489,Passenger_83489,NORMAL,3
P083490,Passenger_83490,NORMAL,0
P083491,Passenger_83491,VIP,4
P083492,Passenger_83492,NORMAL,2
P083493,Passenger_83493,UNACCOMPANIED_MINOR,0
P083494,Passenger_83494,NORMAL,2
P083495,Passenger_83495,LOYALTY,4
P083496,Passenger_83496,LOYALTY,0
P083497,Passenger_83497,UNACCOMPANIED_MINOR,3
P083498,Passenger_83498,NORMAL,0
P083499,Passenger_83499,VIP,0
P083500,Passenger_83500,VIP,3
P083501,Passenger_83501,VIP,1
P083502,Passenger_83502,VIP,4
P083503,Passenger_83503,NORMAL,1
P083504,Passenger_83504,UNACCOMPANIED_MINOR,3
P083505,Passenger_83505,VIP,4
P083506,Passenger_83506,NORMAL,2
P083507,Passenger_83507,NORMAL,0
P083508,Passenger_83508,NORMAL,0
P083509,Passenger_83509,NORMAL,2
P083510,Passenger_83510,NORMAL,1
P083511,Passenger_83511,LOYALTY,3
P083512,Passenger_83512,NORMAL,2
P083513,Passenger_83513,NORMAL,2
P083514,Passenger_83514,NORMAL,1
P083515,Passenger_83515,LOYALTY,4
P083516,Passenger_83516,LOYALTY,4
P083517,Passenger_83517,UNACCOMPANIED_MINOR,0
P083518,Passenger_83518,UNACCOMPANIED_MINOR,0
P083519,Passenger_83519,NORMAL,0
P083520,Passenger_83520,VIP,0
P083521,Passenger_83521,NORMAL,0
P083522,Passenger_83522,UNACCOMPANIED_MINOR,2
P083523,Passenger_83523,VIP,1
P083524,Passenger_83524,VIP,0
P083525,Passenger_83525,UNACCOMPANIED_MINOR,0
P083526,Passenger_83526,NORMAL,1
P083527,Passenger_83527,UNACCOMPANIED_MINOR,1
P083528,Passenger_83528,VIP,4
P083529,Passenger_83529,LOYALTY,4
P083530,Passenger_83530,NORMAL,4
P083531,Passenger_83531,UNACCOMPANIED_MINOR,4
P083532,Passenger_83532,UNACCOMPANIED_MINOR,4
P083533,Passenger_83533,UNACCOMPANIED_MINOR,2
P083534,Passenger_83534,LOYALTY,1
P083535,Passenger_83535,LOYALTY,1
P083536,Passenger_83536,NORMAL,0
P083537,Passenger_83537,NORMAL,1
P083538,Passenger_83538,NORMAL,3
P083539,Passenger_83539,UNACCOMPANIED_MINOR,4
P083540,Passenger_83540,LOYALTY,3
P083541,Passenger_83541,NORMAL,3
P083542,Passenger_83542,LOYALTY,0
P083543,Passenger_83543,VIP,3
P083544,Passenger_83544,NORMAL,2
P083545,Passenger_83545,LOYALTY,3
P083546,Passenger_83546,NORMAL,4
P083547,Passenger_83547,LOYALTY,0
P083548,Passenger_83548,LOYALTY,2
P083549,Passenger_83549,UNACCOMPANIED_MINOR,2
P083550,Passenger_83550,VIP,0
P083551,Passenger_83551,NORMAL,3
P083552,Passenger_83552,LOYALTY,1
P083553,Passenger_83553,NORMAL,4
P083554,Passenger_83554,LOYALTY,3
P083555,Passenger_83555,VIP,4
P083556,Passenger_83556,LOYALTY,4
P083557,Passenger_83557,LOYALTY,3
P083558,Passenger_83558,NORMAL,3
P083559,Passenger_83559,VIP,2
P083560,Passenger_83560,LOYALTY,0
P083561,Passenger_83561,NORMAL,4
P083562,Passenger_83562,LOYALTY,3
P083563,Passenger_83563,NORMAL,2
P083564,Passenger_83564,VIP,0
P083565,Passenger_83565,UNACCOMPANIED_MINOR,3
P083566,Passenger_83566,VIP,1
P083567,Passenger_83567,NORMAL,2
P083568,Passenger_83568,VIP,2
P083569,Passenger_83569,NORMAL,4
P083570,Passenger_83570,NORMAL,4
P083571,Passenger_83571,VIP,2
P083572,Passenger_83572,UNACCOMPANIED_MINOR,3
P083573,Passenger_83573,VIP,0
P083574,Passenger_83574,NORMAL,1
P083575,Passenger_83575,UNACCOMPANIED_MINOR,3
P083576,Passenger_83576,NORMAL,1
P083577,Passenger_83577,UNACCOMPANIED_MINOR,2
P083578,Passenger_83578,VIP,4
P083579,Passenger_83579,VIP,3
P083580,Passenger_83580,NORMAL,1
P083581,Passenger_83581,UNACCOMPANIED_MINOR,4
P083582,Passenger_83582,NORMAL,3
P083583,Passenger_83583,UNACCOMPANIED_MINOR,0
P083584,Passenger_83584,NORMAL,1
P083585,Passenger_83585,VIP,3
P083586,Passenger_83586,LOYALTY,4
P083587,Passenger_83587,NORMAL,2
P083588,Passenger_83588,LOYALTY,0
P083589,Passenger_83589,VIP,4
P083590,Passenger_83590,LOYALTY,1
P083591,Passenger_83591,UNACCOMPANIED_MINOR,1
P083592,Passenger_83592,LOYALTY,3
P083593,Passenger_83593,NORMAL,1
P083594,Passenger_83594,LOYALTY,0
P083595,Passenger_83595,UNACCOMPANIED_MINOR,3
P083596,Passenger_83596,VIP,3
P083597,Passenger_83597,UNACCOMPANIED_MINOR,4
P083598,Passenger_83598,NORMAL,1
P083599,Passenger_83599,UNACCOMPANIED_MINOR,4
P083600,Passenger_83600,LOYALTY,0
P083601,Passenger_83601,LOYALTY,1
P083602,Passenger_83602,UNACCOMPANIED_MINOR,1
P083603,Passenger_83603,LOYALTY,1
P083604,Passenger_83604,LOYALTY,3
P083605,Passenger_83605,NORMAL,2
P083606,Passenger_83606,NORMAL,2
P083607,Passenger_83607,NORMAL,1
P083608,Passenger_83608,VIP,0
P083609,Passenger_83609,VIP,4
P083610,Passenger_83610,NORMAL,3
P083611,Passenger_83611,UNACCOMPANIED_MINOR,2
P083612,Passenger_83612,UNACCOMPANIED_MINOR,4
P083613,Passenger_83613,UNACCOMPANIED_MINOR,0
P083614,Passenger_83614,NORMAL,1
P083615,Passenger_83615,VIP,3
P083616,Passenger_83616,LOYALTY,0
P083617,Passenger_83617,UNACCOMPANIED_MINOR,2
P083618,Passenger_83618,NORMAL,1
P083619,Passenger_83619,NORMAL,4
P083620,Passenger_83620,LOYALTY,1
P083621,Passenger_83621,VIP,2
P083622,Passenger_83622,VIP,3
P083623,Passenger_83623,NORMAL,4
P083624,Passenger_83624,LOYALTY,0
P083625,Passenger_83625,VIP,2
P083626,Passenger_83626,LOYALTY,2
P083627,Passenger_83627,LOYALTY,4
P083628,Passenger_83628,NORMAL,1
P083629,Passenger_83629,LOYALTY,3
P083630,Passenger_83630,LOYALTY,1
P083631,Passenger_83631,LOYALTY,4
P083632,Passenger_83632,UNACCOMPANIED_MINOR,4
P083633,Passenger_83633,LOYALTY,2
P083634,Passenger_83634,LOYALTY,3
P083635,Passenger_83635,NORMAL,2
P083636,Passenger_83636,VIP,2
P083637,Passenger_83637,VIP,2
P083638,Passenger_83638,LOYALTY,0
P083639,Passenger_83639,NORMAL,2
P083640,Passenger_83640,NORMAL,3
P083641,Passenger_83641,LOYALTY,1
P083642,Passenger_83642,LOYALTY,4
P083643,Passenger_83643,VIP,2
P083644,Passenger_83644,VIP,4
P083645,Passenger_83645,VIP,2
P083646,Passenger_83646,LOYALTY,0
P083647,Passenger_83647,VIP,0
P083648,Passenger_83648,NORMAL,2
P083649,Passenger_83649,UNACCOMPANIED_MINOR,4
P083650,Passenger_83650,UNACCOMPANIED_MINOR,2
P083651,Passenger_83651,UNACCOMPANIED_MINOR,1
P083652,Passenger_83652,NORMAL,2
P083653,Passenger_83653,UNACCOMPANIED_MINOR,4
P083654,Passenger_83654,LOYALTY,2
P083655,Passenger_83655,LOYALTY,4
P083656,Passenger_83656,UNACCOMPANIED_MINOR,2
P083657,Passenger_83657,UNACCOMPANIED_MINOR,2
P083658,Passenger_83658,VIP,0
P083659,Passenger_83659,NORMAL,3
P083660,Passenger_83660,VIP,2
P083661,Passenger_83661,NORMAL,4
P083662,Passenger_83662,VIP,3
P083663,Passenger_83663,LOYALTY,3
P083664,Passenger_83664,NORMAL,1
P083665,Passenger_83665,UNACCOMPANIED_MINOR,1
P083666,Passenger_83666,NORMAL,2
P083667,Passenger_83667,NORMAL,4
P083668,Passenger_83668,VIP,2
P083669,Passenger_83669,UNACCOMPANIED_MINOR,4
P083670,Passenger_83670,VIP,3
P083671,Passenger_83671,UNACCOMPANIED_MINOR,0
P083672,Passenger_83672,VIP,2
P083673,Passenger_83673,UNACCOMPANIED_MINOR,3
P083674,Passenger_83674,NORMAL,2
