pnr_id,passenger_id,flight_id,seat_class
PNR086527,P086527,FL04110,ECONOMY
PNR086528,P086528,FL09681,ECONOMY
PNR086529,P086529,FL05022,ECONOMY
PNR086530,P086530,FL01764,ECONOMY
PNR086531,P086531,FL01302,FIRST
PNR086532,P086532,FL03177,ECONOMY
PNR086533,P086533,FL02330,ECONOMY
PNR086534,P086534,FL09703,FIRST
PNR086535,P086535,FL02952,FIRST
PNR086536,P086536,FL01495,FIRST
PNR086537,P086537,FL03170,FIRST
PNR086538,P086538,FL07524,FIRST
PNR086539,P086539,FL09794,FIRST
PNR086540,P086540,FL07637,FIRST
PNR086541,P086541,FL00807,ECONOMY
PNR086542,P086542,FL09341,ECONOMY
PNR086543,P086543,FL00726,ECONOMY
PNR086544,P086544,FL07137,BUSINESS
PNR086545,P086545,FL02435,ECONOMY
PNR086546,P086546,FL09046,FIRST
PNR086547,P086547,FL05693,FIRST
PNR086548,P086548,FL00734,ECONOMY
PNR086549,P086549,FL06946,FIRST
PNR086550,P086550,FL04315,FIRST
PNR086551,P086551,FL03247,FIRST
PNR086552,P086552,FL07343,FIRST
PNR086553,P086553,FL05875,FIRST
PNR086554,P086554,FL05031,ECONOMY
PNR086555,P086555,FL01143,ECONOMY
PNR086556,P086556,FL04729,ECONOMY
PNR086557,P086557,FL04156,BUSINESS
PNR086558,P086558,FL03911,FIRST
PNR086559,P086559,FL07699,BUSINESS
PNR086560,P086560,FL07628,FIRST
PNR086561,P086561,FL06578,FIRST
PNR086562,P086562,FL08685,ECONOMY
PNR086563,P086563,FL00752,ECONOMY
PNR086564,P086564,FL08314,BUSINESS
PNR086565,P086565,FL04854,ECONOMY
PNR086566,P086566,FL02895,FIRST
PNR086567,P086567,FL09780,ECONOMY
PNR086568,P086568,FL06095,FIRST
PNR086569,P086569,FL09600,FIRST
PNR086570,P086570,FL05857,ECONOMY
PNR086571,P086571,FL08759,ECONOMY
PNR086572,P086572,FL07652,BUSINESS
PNR086573,P086573,FL08772,FIRST
PNR086574,P086574,FL05359,FIRST
PNR086575,P086575,FL02491,ECONOMY
PNR086576,P086576,FL02632,BUSINESS
PNR086577,P086577,FL08169,FIRST
PNR086578,P086578,FL02672,FIRST
PNR086579,P086579,FL09038,FIRST
PNR086580,P086580,FL02643,BUSINESS
PNR086581,P086581,FL03930,ECONOMY
PNR086582,P086582,FL03776,BUSINESS
PNR086583,P086583,FL01820,FIRST
PNR086584,P086584,FL00838,BUSINESS
PNR086585,P086585,FL01855,BUSINESS
PNR086586,P086586,FL07107,BUSINESS
PNR086587,P086587,FL06638,BUSINESS
PNR086588,P086588,FL00856,FIRST
PNR086589,P086589,FL00035,BUSINESS
PNR086590,P086590,FL08150,ECONOMY
PNR086591,P086591,FL00253,BUSINESS
PNR086592,P086592,FL01511,ECONOMY
PNR086593,P086593,FL04861,ECONOMY
PNR086594,P086594,FL07448,ECONOMY
PNR086595,P086595,FL01296,FIRST
PNR086596,P086596,FL01842,BUSINESS
PNR086597,P086597,FL01654,ECONOMY
PNR086598,P086598,FL01566,FIRST
PNR086599,P086599,FL04858,BUSINESS
PNR086600,P086600,FL01583,ECONOMY
PNR086601,P086601,FL07998,FIRST
PNR086602,P086602,FL05081,BUSINESS
PNR086603,P086603,FL06234,ECONOMY
PNR086604,P086604,FL05606,BUSINESS
PNR086605,P086605,FL07253,BUSINESS
PNR086606,P086606,FL06762,BUSINESS
PNR086607,P086607,FL04617,FIRST
PNR086608,P086608,FL05628,BUSINESS
PNR086609,P086609,FL07375,ECONOMY
PNR086610,P086610,FL08681,BUSINESS
PNR086611,P086611,FL07120,ECONOMY
PNR086612,P086612,FL03170,BUSINESS
PNR086613,P086613,FL00327,FIRST
PNR086614,P086614,FL01261,BUSINESS
PNR086615,P086615,FL09215,BUSINESS
PNR086616,P086616,FL00669,FIRST
PNR086617,P086617,FL02875,ECONOMY
PNR086618,P086618,FL04616,ECONOMY
PNR086619,P086619,FL03783,FIRST
PNR086620,P086620,FL00340,FIRST
PNR086621,P086621,FL02598,BUSINESS
PNR086622,P086622,FL09408,ECONOMY
PNR086623,P086623,FL09448,BUSINESS
PNR086624,P086624,FL03518,BUSINESS
PNR086625,P086625,FL00551,BUSINESS
PNR086626,P086626,FL03980,FIRST
PNR086627,P086627,FL02847,BUSINESS
PNR086628,P086628,FL07437,FIRST
PNR086629,P086629,FL00725,ECONOMY
PNR086630,P086630,FL01981,FIRST
PNR086631,P086631,FL06232,FIRST
PNR086632,P086632,FL03217,FIRST
PNR086633,P086633,FL04180,ECONOMY
PNR086634,P086634,FL04279,FIRST
PNR086635,P086635,FL06550,FIRST
PNR086636,P086636,FL00261,ECONOMY
PNR086637,P086637,FL05514,BUSINESS
PNR086638,P086638,FL06090,ECONOMY
PNR086639,P086639,FL03165,BUSINESS
PNR086640,P086640,FL00830,BUSINESS
PNR086641,P086641,FL05815,ECONOMY
PNR086642,P086642,FL03166,FIRST
PNR086643,P086643,FL06683,FIRST
PNR086644,P086644,FL01140,FIRST
PNR086645,P086645,FL05968,ECONOMY
PNR086646,P086646,FL00526,FIRST
PNR086647,P086647,FL06657,FIRST
PNR086648,P086648,FL07378,ECONOMY
PNR086649,P086649,FL09245,BUSINESS
PNR086650,P086650,FL04361,ECONOMY
PNR086651,P086651,FL05283,FIRST
PNR086652,P086652,FL00387,ECONOMY
PNR086653,P086653,FL09604,ECONOMY
PNR086654,P086654,FL02255,ECONOMY
PNR086655,P086655,FL02192,BUSINESS
PNR086656,P086656,FL06775,ECONOMY
PNR086657,P086657,FL02496,ECONOMY
PNR086658,P086658,FL06759,ECONOMY
PNR086659,P086659,FL04472,BUSINESS
PNR086660,P086660,FL03571,ECONOMY
PNR086661,P086661,FL08212,BUSINESS
PNR086662,P086662,FL05391,BUSINESS
PNR086663,P086663,FL08005,FIRST
PNR086664,P086664,FL02082,FIRST
PNR086665,P086665,FL01126,ECONOMY
PNR086666,P086666,FL06309,ECONOMY
PNR086667,P086667,FL00665,ECONOMY
PNR086668,P086668,FL03279,BUSINESS
PNR086669,P086669,FL04865,ECONOMY
PNR086670,P086670,FL07775,ECONOMY
PNR086671,P086671,FL02627,BUSINESS
PNR086672,P086672,FL06952,FIRST
PNR086673,P086673,FL05439,BUSINESS
PNR086674,P086674,FL04739,FIRST
PNR086675,P086675,FL06235,ECONOMY
PNR086676,P086676,FL07823,BUSINESS
PNR086677,P086677,FL08544,BUSINESS
PNR086678,P086678,FL09862,BUSINESS
PNR086679,P086679,FL08177,BUSINESS
PNR086680,P086680,FL03225,FIRST
PNR086681,P086681,FL08622,ECONOMY
PNR086682,P086682,FL04106,BUSINESS
PNR086683,P086683,FL04191,BUSINESS
PNR086684,P086684,FL00197,ECONOMY
PNR086685,P086685,FL08691,FIRST
PNR086686,P086686,FL01502,ECONOMY
PNR086687,P086687,FL00338,ECONOMY
PNR086688,P086688,FL09843,ECONOMY
PNR086689,P086689,FL03814,FIRST
PNR086690,P086690,FL07590,BUSINESS
PNR086691,P086691,FL02036,FIRST
PNR086692,P086692,FL05819,ECONOMY
PNR086693,P086693,FL06714,BUSINESS
PNR086694,P086694,FL09918,ECONOMY
PNR086695,P086695,FL03070,BUSINESS
PNR086696,P086696,FL07254,BUSINESS
PNR086697,P086697,FL00780,BUSINESS
PNR086698,P086698,FL01948,ECONOMY
PNR086699,P086699,FL03215,ECONOMY
PNR086700,P086700,FL03641,BUSINESS
PNR086701,P086701,FL05723,ECONOMY
PNR086702,P086702,FL07195,BUSINESS
PNR086703,P086703,FL04006,BUSINESS
PNR086704,P086704,FL09029,ECONOMY
PNR086705,P086705,FL05215,BUSINESS
PNR086706,P086706,FL05631,FIRST
PNR086707,P086707,FL08126,BUSINESS
PNR086708,P086708,FL03076,ECONOMY
PNR086709,P086709,FL08144,ECONOMY
PNR086710,P086710,FL05586,FIRST
PNR086711,P086711,FL03999,ECONOMY
PNR086712,P086712,FL04386,ECONOMY
PNR086713,P086713,FL05030,ECONOMY
PNR086714,P086714,FL07649,BUSINESS
PNR086715,P086715,FL03876,FIRST
PNR086716,P086716,FL03620,ECONOMY
PNR086717,P086717,FL03590,ECONOMY
PNR086718,P086718,FL01871,FIRST
PNR086719,P086719,FL09478,ECONOMY
PNR086720,P086720,FL06415,ECONOMY
PNR086721,P086721,FL07762,FIRST
PNR086722,P086722,FL06825,BUSINESS
PNR086723,P086723,FL00514,ECONOMY
PNR086724,P086724,FL01761,ECONOMY
PNR086725,P086725,FL06371,FIRST
PNR086726,P086726,FL00556,BUSINESS
PNR086727,P086727,FL04016,FIRST
PNR086728,P086728,FL01655,FIRST
PNR086729,P086729,FL02159,FIRST
PNR086730,P086730,FL01305,ECONOMY
PNR086731,P086731,FL08135,ECONOMY
PNR086732,P086732,FL07344,ECONOMY
PNR086733,P086733,FL04698,BUSINESS
PNR086734,P086734,FL08150,FIRST
PNR086735,P086735,FL06012,BUSINESS
PNR086736,P086736,FL09190,BUSINESS
PNR086737,P086737,FL05920,ECONOMY
PNR086738,P086738,FL05049,BUSINESS
PNR086739,P086739,FL01904,FIRST
PNR086740,P086740,FL02451,FIRST
PNR086741,P086741,FL02366,BUSINESS
PNR086742,P086742,FL03768,FIRST
PNR086743,P086743,FL00821,FIRST
PNR086744,P086744,FL03334,ECONOMY
PNR086745,P086745,FL06610,BUSINESS
PNR086746,P086746,FL01400,BUSINESS
PNR086747,P086747,FL04926,BUSINESS
PNR086748,P086748,FL01425,ECONOMY
PNR086749,P086749,FL01377,BUSINESS
PNR086750,P086750,FL03704,FIRST
PNR086751,P086751,FL07979,FIRST
PNR086752,P086752,FL06548,BUSINESS
PNR086753,P086753,FL00958,BUSINESS
PNR086754,P086754,FL07513,BUSINESS
PNR086755,P086755,FL06005,ECONOMY
PNR086756,P086756,FL01652,FIRST
PNR086757,P086757,FL06587,FIRST
PNR086758,P086758,FL01075,BUSINESS
PNR086759,P086759,FL05536,FIRST
PNR086760,P086760,FL04943,ECONOMY
PNR086761,P086761,FL07448,FIRST
PNR086762,P086762,FL00042,BUSINESS
PNR086763,P086763,FL00572,ECONOMY
PNR086764,P086764,FL00367,ECONOMY
PNR086765,P086765,FL08998,BUSINESS
PNR086766,P086766,FL01322,ECONOMY
PNR086767,P086767,FL08106,FIRST
PNR086768,P086768,FL00015,FIRST
PNR086769,P086769,FL06851,BUSINESS
PNR086770,P086770,FL00973,ECONOMY
PNR086771,P086771,FL04215,FIRST
PNR086772,P086772,FL08715,BUSINESS
PNR086773,P086773,FL05878,ECONOMY
PNR086774,P086774,FL03729,BUSINESS
PNR086775,P086775,FL02469,BUSINESS
PNR086776,P086776,FL09794,BUSINESS
PNR086777,P086777,FL07978,FIRST
PNR086778,P086778,FL04488,BUSINESS
PNR086779,P086779,FL08061,FIRST
PNR086780,P086780,FL07028,BUSINESS
PNR086781,P086781,FL00762,ECONOMY
PNR086782,P086782,FL07668,BUSINESS
PNR086783,P086783,FL00321,FIRST
PNR086784,P086784,FL04465,FIRST
PNR086785,P086785,FL02738,ECONOMY
PNR086786,P086786,FL04732,FIRST
PNR086787,P086787,FL01686,FIRST
PNR086788,P086788,FL09512,ECONOMY
PNR086789,P086789,FL00127,FIRST
PNR086790,P086790,FL06974,FIRST
PNR086791,P086791,FL05673,BUSINESS
PNR086792,P086792,FL03351,BUSINESS
PNR086793,P086793,FL01885,BUSINESS
PNR086794,P086794,FL04897,BUSINESS
PNR086795,P086795,FL07037,FIRST
PNR086796,P086796,FL02084,FIRST
PNR086797,P086797,FL07540,ECONOMY
PNR086798,P086798,FL02637,BUSINESS
PNR086799,P086799,FL04551,BUSINESS
PNR086800,P086800,FL07265,ECONOMY
PNR086801,P086801,FL02367,FIRST
PNR086802,P086802,FL03587,BUSINESS
PNR086803,P086803,FL08765,BUSINESS
PNR086804,P086804,FL09688,BUSINESS
PNR086805,P086805,FL05704,ECONOMY
PNR086806,P086806,FL08909,BUSINESS
PNR086807,P086807,FL09575,BUSINESS
PNR086808,P086808,FL00179,BUSINESS
PNR086809,P086809,FL06505,BUSINESS
PNR086810,P086810,FL08073,FIRST
PNR086811,P086811,FL03339,BUSINESS
PNR086812,P086812,FL09006,FIRST
PNR086813,P086813,FL01234,ECONOMY
PNR086814,P086814,FL01034,ECONOMY
PNR086815,P086815,FL05616,FIRST
PNR086816,P086816,FL02651,BUSINESS
PNR086817,P086817,FL07687,BUSINESS
PNR086818,P086818,FL08332,FIRST
PNR086819,P086819,FL00380,ECONOMY
PNR086820,P086820,FL04791,ECONOMY
PNR086821,P086821,FL03283,FIRST
PNR086822,P086822,FL08118,BUSINESS
PNR086823,P086823,FL01519,FIRST
PNR086824,P086824,FL05920,ECONOMY
PNR086825,P086825,FL05381,ECONOMY
PNR086826,P086826,FL02114,BUSINESS
PNR086827,P086827,FL07912,BUSINESS
PNR086828,P086828,FL08517,FIRST
PNR086829,P086829,FL07097,BUSINESS
PNR086830,P086830,FL07438,ECONOMY
PNR086831,P086831,FL09964,FIRST
PNR086832,P086832,FL00694,ECONOMY
PNR086833,P086833,FL03248,ECONOMY
PNR086834,P086834,FL09422,FIRST
PNR086835,P086835,FL09633,ECONOMY
PNR086836,P086836,FL02449,BUSINESS
PNR086837,P086837,FL01986,BUSINESS
PNR086838,P086838,FL01654,BUSINESS
PNR086839,P086839,FL05730,BUSINESS
PNR086840,P086840,FL03257,FIRST
PNR086841,P086841,FL04698,FIRST
PNR086842,P086842,FL03628,FIRST
PNR086843,P086843,FL09965,FIRST
PNR086844,P086844,FL06129,BUSINESS
PNR086845,P086845,FL09627,BUSINESS
PNR086846,P086846,FL09668,FIRST
PNR086847,P086847,FL00060,FIRST
PNR086848,P086848,FL03206,ECONOMY
PNR086849,P086849,FL09791,ECONOMY
PNR086850,P086850,FL04735,FIRST
PNR086851,P086851,FL07557,FIRST
PNR086852,P086852,FL09430,BUSINESS
PNR086853,P086853,FL09987,FIRST
PNR086854,P086854,FL03653,ECONOMY
PNR086855,P086855,FL05752,BUSINESS
PNR086856,P086856,FL03109,ECONOMY
PNR086857,P086857,FL08340,BUSINESS
PNR086858,P086858,FL09600,ECONOMY
PNR086859,P086859,FL03776,ECONOMY
PNR086860,P086860,FL07151,BUSINESS
PNR086861,P086861,FL05728,FIRST
PNR086862,P086862,FL06058,BUSINESS
PNR086863,P086863,FL03775,BUSINESS
PNR086864,P086864,FL04053,ECONOMY
PNR086865,P086865,FL05946,FIRST
PNR086866,P086866,FL04705,FIRST
PNR086867,P086867,FL08419,ECONOMY
PNR086868,P086868,FL05800,FIRST
PNR086869,P086869,FL03999,FIRST
PNR086870,P086870,FL04555,FIRST
PNR086871,P086871,FL08731,FIRST
PNR086872,P086872,FL05741,ECONOMY
PNR086873,P086873,FL00764,BUSINESS
PNR086874,P086874,FL02170,FIRST
PNR086875,P086875,FL01929,ECONOMY
PNR086876,P086876,FL04827,FIRST
PNR086877,P086877,FL05759,FIRST
PNR086878,P086878,FL09064,BUSINESS
PNR086879,P086879,FL07475,BUSINESS
PNR086880,P086880,FL02840,BUSINESS
PNR086881,P086881,FL01439,BUSINESS
PNR086882,P086882,FL06294,ECONOMY
PNR086883,P086883,FL07529,ECONOMY
PNR086884,P086884,FL09617,FIRST
PNR086885,P086885,FL05501,ECONOMY
PNR086886,P086886,FL06097,BUSINESS
PNR086887,P086887,FL03260,FIRST
PNR086888,P086888,FL07383,ECONOMY
PNR086889,P086889,FL00439,ECONOMY
PNR086890,P086890,FL00094,BUSINESS
PNR086891,P086891,FL05257,FIRST
PNR086892,P086892,FL07104,FIRST
PNR086893,P086893,FL02823,FIRST
PNR086894,P086894,FL00340,ECONOMY
PNR086895,P086895,FL06673,BUSINESS
PNR086896,P086896,FL08432,ECONOMY
PNR086897,P086897,FL07848,FIRST
PNR086898,P086898,FL09058,ECONOMY
PNR086899,P086899,FL07929,ECONOMY
PNR086900,P086900,FL04444,BUSINESS
PNR086901,P086901,FL02723,FIRST
PNR086902,P086902,FL08079,BUSINESS
PNR086903,P086903,FL06487,BUSINESS
PNR086904,P086904,FL06294,BUSINESS
PNR086905,P086905,FL02243,ECONOMY
PNR086906,P086906,FL04402,BUSINESS
PNR086907,P086907,FL02194,BUSINESS
PNR086908,P086908,FL05680,FIRST
PNR086909,P086909,FL01175,ECONOMY
PNR086910,P086910,FL08265,FIRST
PNR086911,P086911,FL08958,BUSINESS
PNR086912,P086912,FL00997,FIRST
PNR086913,P086913,FL06899,ECONOMY
PNR086914,P086914,FL02681,FIRST
PNR086915,P086915,FL02935,BUSINESS
PNR086916,P086916,FL01719,ECONOMY
PNR086917,P086917,FL00891,FIRST
PNR086918,P086918,FL06017,BUSINESS
PNR086919,P086919,FL03610,FIRST
PNR086920,P086920,FL08953,ECONOMY
PNR086921,P086921,FL04922,BUSINESS
PNR086922,P086922,FL03944,ECONOMY
PNR086923,P086923,FL07782,BUSINESS
PNR086924,P086924,FL01593,FIRST
PNR086925,P086925,FL09225,FIRST
PNR086926,P086926,FL07426,BUSINESS
PNR086927,P086927,FL04885,BUSINESS
PNR086928,P086928,FL03770,BUSINESS
PNR086929,P086929,FL02818,ECONOMY
PNR086930,P086930,FL05769,ECONOMY
PNR086931,P086931,FL01628,ECONOMY
PNR086932,P086932,FL00350,ECONOMY
PNR086933,P086933,FL07727,BUSINESS
PNR086934,P086934,FL00074,BUSINESS
PNR086935,P086935,FL05628,BUSINESS
PNR086936,P086936,FL03432,BUSINESS
PNR086937,P086937,FL08499,FIRST
PNR086938,P086938,FL04900,FIRST
PNR086939,P086939,FL08150,BUSINESS
PNR086940,P086940,FL03428,BUSINESS
PNR086941,P086941,FL02189,ECONOMY
PNR086942,P086942,FL08731,BUSINESS
PNR086943,P086943,FL03603,BUSINESS
PNR086944,P086944,FL00669,FIRST
PNR086945,P086945,FL03656,ECONOMY
PNR086946,P086946,FL06189,FIRST
PNR086947,P086947,FL04028,ECONOMY
PNR086948,P086948,FL00150,FIRST
PNR086949,P086949,FL06338,FIRST
PNR086950,P086950,FL09534,ECONOMY
PNR086951,P086951,FL08670,FIRST
PNR086952,P086952,FL00666,FIRST
PNR086953,P086953,FL02267,ECONOMY
PNR086954,P086954,FL00513,FIRST
PNR086955,P086955,FL02951,BUSINESS
PNR086956,P086956,FL00171,BUSINESS
PNR086957,P086957,FL08652,FIRST
PNR086958,P086958,FL04867,ECONOMY
PNR086959,P086959,FL06208,FIRST
PNR086960,P086960,FL05996,BUSINESS
PNR086961,P086961,FL06571,ECONOMY
PNR086962,P086962,FL06724,ECONOMY
PNR086963,P086963,FL07484,FIRST
PNR086964,P086964,FL04674,ECONOMY
PNR086965,P086965,FL09593,ECONOMY
PNR086966,P086966,FL09848,ECONOMY
PNR086967,P086967,FL04181,ECONOMY
PNR086968,P086968,FL09319,BUSINESS
PNR086969,P086969,FL01554,ECONOMY
PNR086970,P086970,FL00785,ECONOMY
PNR086971,P086971,FL00810,FIRST
PNR086972,P086972,FL06882,ECONOMY
PNR086973,P086973,FL04729,BUSINESS
PNR086974,P086974,FL07514,BUSINESS
PNR086975,P086975,FL08607,BUSINESS
PNR086976,P086976,FL01637,ECONOMY
PNR086977,P086977,FL03919,FIRST
PNR086978,P086978,FL08158,FIRST
PNR086979,P086979,FL03898,BUSINESS
PNR086980,P086980,FL01583,FIRST
PNR086981,P086981,FL08359,BUSINESS
PNR086982,P086982,FL08808,BUSINESS
PNR086983,P086983,FL09741,FIRST
PNR086984,P086984,FL00223,FIRST
PNR086985,P086985,FL01787,BUSINESS
PNR086986,P086986,FL04323,BUSINESS
PNR086987,P086987,FL05143,BUSINESS
PNR086988,P086988,FL08579,ECONOMY
PNR086989,P086989,FL02862,FIRST
PNR086990,P086990,FL06908,FIRST
PNR086991,P086991,FL02949,BUSINESS
PNR086992,P086992,FL09508,ECONOMY
PNR086993,P086993,FL04224,BUSINESS
PNR086994,P086994,FL02095,ECONOMY
PNR086995,P086995,FL01446,ECONOMY
PNR086996,P086996,FL07435,BUSINESS
PNR086997,P086997,FL02743,BUSINESS
PNR086998,P086998,FL07736,FIRST
PNR086999,P086999,FL04930,ECONOMY
PNR087000,P087000,FL06178,FIRST
PNR087001,P087001,FL08699,BUSINESS
PNR087002,P087002,FL02387,ECONOMY
PNR087003,P087003,FL07664,BUSINESS
PNR087004,P087004,FL09889,FIRST
PNR087005,P087005,FL00325,BUSINESS
PNR087006,P087006,FL09945,ECONOMY
PNR087007,P087007,FL01938,ECONOMY
PNR087008,P087008,FL05559,FIRST
PNR087009,P087009,FL03274,BUSINESS
PNR087010,P087010,FL08525,BUSINESS
PNR087011,P087011,FL05606,FIRST
PNR087012,P087012,FL09748,ECONOMY
PNR087013,P087013,FL02228,ECONOMY
PNR087014,P087014,FL03627,BUSINESS
PNR087015,P087015,FL00374,FIRST
PNR087016,P087016,FL04203,FIRST
PNR087017,P087017,FL01745,ECONOMY
PNR087018,P087018,FL08973,ECONOMY
PNR087019,P087019,FL08917,BUSINESS
PNR087020,P087020,FL00460,BUSINESS
PNR087021,P087021,FL03328,FIRST
PNR087022,P087022,FL03476,ECONOMY
PNR087023,P087023,FL06632,ECONOMY
PNR087024,P087024,FL07638,FIRST
PNR087025,P087025,FL02312,BUSINESS
PNR087026,P087026,FL01899,BUSINESS
PNR087027,P087027,FL04914,BUSINESS
PNR087028,P087028,FL01162,BUSINESS
PNR087029,P087029,FL08208,BUSINESS
PNR087030,P087030,FL02778,FIRST
PNR087031,P087031,FL06122,ECONOMY
PNR087032,P087032,FL00476,BUSINESS
PNR087033,P087033,FL05357,ECONOMY
PNR087034,P087034,FL07649,ECONOMY
PNR087035,P087035,FL02158,ECONOMY
PNR087036,P087036,FL06066,FIRST
PNR087037,P087037,FL09116,ECONOMY
PNR087038,P087038,FL09185,BUSINESS
PNR087039,P087039,FL07255,FIRST
PNR087040,P087040,FL06391,BUSINESS
PNR087041,P087041,FL09911,FIRST
PNR087042,P087042,FL08849,ECONOMY
PNR087043,P087043,FL01792,BUSINESS
PNR087044,P087044,FL04547,BUSINESS
PNR087045,P087045,FL00344,BUSINESS
PNR087046,P087046,FL01185,FIRST
PNR087047,P087047,FL03994,FIRST
PNR087048,P087048,FL06061,ECONOMY
PNR087049,P087049,FL09656,BUSINESS
PNR087050,P087050,FL03222,FIRST
PNR087051,P087051,FL09563,FIRST
PNR087052,P087052,FL03850,ECONOMY
PNR087053,P087053,FL07930,BUSINESS
PNR087054,P087054,FL00693,FIRST
PNR087055,P087055,FL07507,FIRST
PNR087056,P087056,FL07829,FIRST
PNR087057,P087057,FL08918,FIRST
PNR087058,P087058,FL00575,BUSINESS
PNR087059,P087059,FL04475,ECONOMY
PNR087060,P087060,FL07285,BUSINESS
PNR087061,P087061,FL08900,ECONOMY
PNR087062,P087062,FL05078,BUSINESS
PNR087063,P087063,FL01587,ECONOMY
PNR087064,P087064,FL07125,BUSINESS
PNR087065,P087065,FL09336,FIRST
PNR087066,P087066,FL09297,ECONOMY
PNR087067,P087067,FL08219,BUSINESS
PNR087068,P087068,FL00297,BUSINESS
PNR087069,P087069,FL00992,ECONOMY
PNR087070,P087070,FL00695,BUSINESS
PNR087071,P087071,FL01636,BUSINESS
PNR087072,P087072,FL05724,ECONOMY
PNR087073,P087073,FL01361,ECONOMY
PNR087074,P087074,FL09381,FIRST
PNR087075,P087075,FL08504,FIRST
PNR087076,P087076,FL01790,BUSINESS
PNR087077,P087077,FL07424,BUSINESS
PNR087078,P087078,FL09085,BUSINESS
PNR087079,P087079,FL05057,ECONOMY
PNR087080,P087080,FL08616,FIRST
PNR087081,P087081,FL05490,BUSINESS
PNR087082,P087082,FL05463,ECONOMY
PNR087083,P087083,FL03442,FIRST
PNR087084,P087084,FL02089,BUSINESS
PNR087085,P087085,FL03748,BUSINESS
PNR087086,P087086,FL02368,FIRST
PNR087087,P087087,FL03385,FIRST
PNR087088,P087088,FL02076,FIRST
PNR087089,P087089,FL01863,BUSINESS
PNR087090,P087090,FL00907,BUSINESS
PNR087091,P087091,FL09903,FIRST
PNR087092,P087092,FL08146,BUSINESS
PNR087093,P087093,FL09396,FIRST
PNR087094,P087094,FL01293,FIRST
PNR087095,P087095,FL01371,ECONOMY
PNR087096,P087096,FL05715,FIRST
PNR087097,P087097,FL00775,FIRST
PNR087098,P087098,FL09320,FIRST
PNR087099,P087099,FL00531,BUSINESS
PNR087100,P087100,FL06022,FIRST
PNR087101,P087101,FL00995,BUSINESS
PNR087102,P087102,FL04857,FIRST
PNR087103,P087103,FL00450,ECONOMY
PNR087104,P087104,FL08499,ECONOMY
PNR087105,P087105,FL00688,BUSINESS
PNR087106,P087106,FL01729,FIRST
PNR087107,P087107,FL06724,BUSINESS
PNR087108,P087108,FL04758,FIRST
PNR087109,P087109,FL06001,FIRST
PNR087110,P087110,FL03573,ECONOMY
PNR087111,P087111,FL08832,FIRST
PNR087112,P087112,FL04507,BUSINESS
PNR087113,P087113,FL08462,BUSINESS
PNR087114,P087114,FL05056,BUSINESS
PNR087115,P087115,FL07617,ECONOMY
PNR087116,P087116,FL04236,ECONOMY
PNR087117,P087117,FL03921,BUSINESS
PNR087118,P087118,FL05285,BUSINESS
PNR087119,P087119,FL05254,FIRST
PNR087120,P087120,FL07550,ECONOMY
PNR087121,P087121,FL01780,ECONOMY
PNR087122,P087122,FL01717,FIRST
PNR087123,P087123,FL03948,BUSINESS
PNR087124,P087124,FL05889,ECONOMY
PNR087125,P087125,FL02743,BUSINESS
PNR087126,P087126,FL07871,FIRST
PNR087127,P087127,FL03409,ECONOMY
PNR087128,P087128,FL09097,BUSINESS
PNR087129,P087129,FL06572,ECONOMY
PNR087130,P087130,FL01533,BUSINESS
PNR087131,P087131,FL00617,BUSINESS
PNR087132,P087132,FL04407,BUSINESS
PNR087133,P087133,FL04475,ECONOMY
PNR087134,P087134,FL05152,FIRST
PNR087135,P087135,FL04996,ECONOMY
PNR087136,P087136,FL02015,FIRST
PNR087137,P087137,FL03383,BUSINESS
PNR087138,P087138,FL05897,BUSINESS
PNR087139,P087139,FL05880,BUSINESS
PNR087140,P087140,FL03414,ECONOMY
PNR087141,P087141,FL06868,FIRST
PNR087142,P087142,FL09542,ECONOMY
PNR087143,P087143,FL02131,BUSINESS
PNR087144,P087144,FL00017,FIRST
PNR087145,P087145,FL08658,BUSINESS
PNR087146,P087146,FL09518,FIRST
PNR087147,P087147,FL09662,FIRST
PNR087148,P087148,FL04245,FIRST
PNR087149,P087149,FL01671,FIRST
PNR087150,P087150,FL09940,FIRST
PNR087151,P087151,FL06641,FIRST
PNR087152,P087152,FL06291,BUSINESS
PNR087153,P087153,FL07051,FIRST
PNR087154,P087154,FL05510,BUSINESS
PNR087155,P087155,FL03421,FIRST
PNR087156,P087156,FL07543,FIRST
PNR087157,P087157,FL06168,FIRST
PNR087158,P087158,FL06815,ECONOMY
PNR087159,P087159,FL08348,FIRST
PNR087160,P087160,FL05235,ECONOMY
PNR087161,P087161,FL01681,FIRST
PNR087162,P087162,FL06549,ECONOMY
PNR087163,P087163,FL07743,BUSINESS
PNR087164,P087164,FL06219,FIRST
PNR087165,P087165,FL01464,FIRST
PNR087166,P087166,FL01014,FIRST
PNR087167,P087167,FL03226,BUSINESS
PNR087168,P087168,FL02709,ECONOMY
PNR087169,P087169,FL07959,ECONOMY
PNR087170,P087170,FL04535,ECONOMY
PNR087171,P087171,FL03164,ECONOMY
PNR087172,P087172,FL02359,ECONOMY
PNR087173,P087173,FL09848,BUSINESS
PNR087174,P087174,FL05797,ECONOMY
PNR087175,P087175,FL01362,ECONOMY
PNR087176,P087176,FL06406,BUSINESS
PNR087177,P087177,FL07752,BUSINESS
PNR087178,P087178,FL05741,ECONOMY
PNR087179,P087179,FL06761,FIRST
PNR087180,P087180,FL01130,BUSINESS
PNR087181,P087181,FL03208,BUSINESS
